Observation ID,Beach ID,Daily Attendance,Month,Latitude,Longitude,Is Holiday,Is Weekend,Rain Index,AverageTemperature,Wave Action
3690,1,1599,9,50.101,21.999,0,0,0,88,0
3691,3,1768,9,52.89,20.777,0,0,0,69,0
3692,3,731,9,52.89,20.777,0,0,2.8,77,14
3693,3,2436,9,52.89,20.777,0,0,0,90,0
3694,3,1545,9,52.89,20.777,0,0,0,98,0
3695,3,2554,9,52.89,20.777,0,0,0,90,0
3696,2,1913,9,52.166,20.967,0,0,0,99,0
3697,2,2404,9,52.166,20.967,0,0,0,95,0
3698,2,2539,9,52.166,20.967,0,0,0,81,0
3699,2,2598,9,52.166,20.967,0,0,0,76,0
3700,2,1997,9,52.166,20.967,0,0,0,79,0
3701,2,3161,9,52.166,20.967,0,0,0,92,0
3702,2,1747,9,52.166,20.967,0,0,0,86,0
3703,2,3371,9,52.166,20.967,0,0,2,79,16
3704,2,2985,9,52.166,20.967,0,0,2.5,95,5
3705,1,1982,9,50.101,21.999,0,0,0,70,0
3706,1,1700,9,50.101,21.999,0,0,0,90,0
3707,1,2893,9,50.101,21.999,0,1,0,90,0
3708,3,1308,9,52.89,20.777,0,1,0,67,0
3709,3,2182,9,52.89,20.777,0,0,0,94,0
3710,2,2132,9,52.166,20.967,0,0,0,83,0
3712,2,3111,9,52.166,20.967,1,0,0,92,0
3713,2,1826,9,52.166,20.967,0,0,0,61,0
3714,1,2301,9,50.101,21.999,0,0,0,89,0
3715,1,945,9,50.101,21.999,0,0,1,90,4
3716,1,2336,9,50.101,21.999,0,1,0,69,0
3717,1,1934,9,50.101,21.999,0,0,0,99,0
3718,1,1552,9,50.101,21.999,0,1,0.3,96,2.7
3719,3,826,9,52.89,20.777,0,1,2.3,95,13.8
3720,3,621,9,52.89,20.777,0,0,3.8,67,7.6
3721,3,133,9,52.89,20.777,0,0,2.3,83,23
3722,3,760,9,52.89,20.777,0,0,2.3,91,4.6
3723,3,2893,9,52.89,20.777,0,0,14,89,100
3724,2,2740,9,52.166,20.967,0,0,0,74,0
3725,2,1445,9,52.166,20.967,0,0,2,91,16
3726,2,520,9,52.166,20.967,1,0,5.1,74,5.1
3727,2,2465,9,52.166,20.967,0,0,0,70,0
3728,2,3093,9,52.166,20.967,0,1,0,98,0
3729,1,16878,9,50.101,21.999,0,0,21.6,78,100
3730,1,1432,9,50.101,21.999,0,0,4.8,99,43.2
3731,3,1284,9,52.89,20.777,0,1,0,91,0
3732,3,745,9,52.89,20.777,0,0,0,75,0
3733,3,2057,9,52.89,20.777,0,0,0,92,0
3734,3,2225,9,52.89,20.777,0,0,0.5,91,1
3735,3,2263,9,52.89,20.777,0,0,0,86,0
3736,2,1872,9,52.166,20.967,0,0,0,90,0
3737,2,3122,9,52.166,20.967,0,0,0,84,0
3738,2,2902,9,52.166,20.967,0,1,0,73,0
3739,2,1307,9,52.166,20.967,0,1,1,82,3
3740,2,795,9,52.166,20.967,0,0,2,77,8
3741,2,3126,9,52.166,20.967,0,0,0,80,0
3742,2,1383,9,52.166,20.967,0,0,0,96,0
3744,3,2792,9,52.89,20.777,0,0,0,85,0
3745,3,2913,9,52.89,20.777,0,1,0,76,0
3746,2,1374,9,52.166,20.967,0,0,3,68,21
3747,2,3255,9,52.166,20.967,0,0,0,79,0
3748,2,326,9,52.166,20.967,0,0,2.3,92,6.9
3749,2,2554,9,52.166,20.967,0,0,0,74,0
3750,2,2869,9,52.166,20.967,0,0,10.9,67,43.6
3751,2,2506,9,52.166,20.967,0,1,0,73,0
3753,1,2269,9,50.101,21.999,0,0,0,70,0
3754,1,2263,9,50.101,21.999,0,0,0,90,0
3755,3,2360,9,52.89,20.777,0,0,0,67,0
3756,3,1991,9,52.89,20.777,0,0,0.5,95,2
3757,3,1939,9,52.89,20.777,0,0,0,88,0
3758,3,2499,9,52.89,20.777,0,1,0,79,0
3759,3,1992,9,52.89,20.777,0,1,0,85,0
3760,1,1712,9,50.101,21.999,0,0,0,64,0
3761,1,1888,9,50.101,21.999,0,0,0,69,0
3762,1,2287,9,50.101,21.999,0,0,0,87,0
3764,3,1510,9,52.89,20.777,0,0,1.8,82,5.4
3765,3,6391,9,52.89,20.777,0,0,9.4,88,18.8
3766,2,2124,9,52.166,20.967,0,0,0,89,0
3767,2,1826,9,52.166,20.967,0,1,13.7,87,41.1
3768,2,540,9,52.166,20.967,0,0,0.5,66,1.5
3769,2,230,9,52.166,20.967,0,1,5.6,96,16.8
3770,2,4570,9,52.166,20.967,0,0,7.6,72,22.8
3771,2,1790,9,52.166,20.967,0,0,0.3,98,2.7
3772,1,2982,9,50.101,21.999,0,1,0,60,0
3773,1,242,9,50.101,21.999,0,0,2.5,65,5
3774,1,971,9,50.101,21.999,0,1,4.8,71,14.4
3775,3,1430,9,52.89,20.777,0,0,0,89,0
3776,3,1625,9,52.89,20.777,0,0,0,88,0
3777,2,1925,9,52.166,20.967,0,1,0.8,68,4
3778,2,3339,9,52.166,20.967,0,1,0,63,0
3779,2,1783,9,52.166,20.967,1,0,0,68,0
3780,2,2146,9,52.166,20.967,0,0,0.8,83,4.8
3781,2,2283,9,52.166,20.967,0,0,0.5,97,3.5
3782,2,1641,9,52.166,20.967,0,0,1,67,4
3783,2,2029,9,52.166,20.967,0,0,0,91,0
3784,2,2743,9,52.166,20.967,0,1,0,63,0
3785,1,975,9,50.101,21.999,0,0,0,70,0
3786,3,2360,9,52.89,20.777,0,1,0,65,0
3787,3,1628,9,52.89,20.777,0,0,0,79,0
3788,3,1349,9,52.89,20.777,0,0,0,63,0
3789,2,2692,9,52.166,20.967,0,0,0.5,73,2
3790,2,1377,9,52.166,20.967,0,0,0,65,0
3791,2,2157,9,52.166,20.967,0,0,0,71,0
3794,1,2216,9,50.101,21.999,0,0,1,70,8
3795,1,2361,9,50.101,21.999,0,1,0,73,0
3796,1,872,9,50.101,21.999,0,0,2.8,64,22.4
3797,3,2245,9,52.89,20.777,0,0,0,80,0
3798,3,3257,9,52.89,20.777,0,1,0,72,0
3799,3,2441,9,52.89,20.777,0,0,0,93,0
3800,3,1542,9,52.89,20.777,0,0,0,72,0
3801,2,2622,9,52.166,20.967,0,0,0,81,0
3802,2,2207,9,52.166,20.967,0,0,0,83,0
3803,2,2177,9,52.166,20.967,0,0,0,99,0
3804,2,1266,9,52.166,20.967,0,0,4.1,98,32.8
3805,2,1676,9,52.166,20.967,0,0,0,66,0
3806,2,3189,9,52.166,20.967,0,0,0,87,0
3807,2,1136,9,52.166,20.967,0,0,0,62,0
3808,1,1865,9,50.101,21.999,0,0,0,79,0
3809,1,2245,9,50.101,21.999,0,0,0,65,0
3810,1,1306,9,50.101,21.999,1,0,2.8,73,28
3811,3,1024,9,52.89,20.777,0,0,0,66,0
3812,3,1135,9,52.89,20.777,0,0,0,84,0
3813,3,3157,9,52.89,20.777,0,1,0,83,0
3814,3,2659,9,52.89,20.777,0,0,0,82,0
3815,2,2263,9,52.166,20.967,0,1,0,80,0
3816,2,2513,9,52.166,20.967,0,0,0,77,0
3817,2,3367,9,52.166,20.967,0,0,0,98,0
3818,1,1420,9,50.101,21.999,0,0,0.8,70,7.2
3819,1,2253,9,50.101,21.999,0,0,0,71,0
3820,1,3354,9,50.101,21.999,0,1,0,76,0
3821,1,1836,9,50.101,21.999,0,0,0,81,0
3822,1,2032,9,50.101,21.999,0,0,0,75,0
3823,3,2605,9,52.89,20.777,0,0,0,74,0
3824,3,2011,9,52.89,20.777,0,1,0,96,0
3825,3,772,9,52.89,20.777,0,0,0,60,0
3826,3,2688,9,52.89,20.777,0,1,0,93,0
3827,2,2429,9,52.166,20.967,0,0,0,81,0
3828,2,2442,9,52.166,20.967,0,1,0,99,0
3829,2,2897,9,52.166,20.967,0,0,0,94,0
3830,2,2076,9,52.166,20.967,0,0,0,77,0
3831,1,1631,9,50.101,21.999,0,0,0,68,0
3832,1,1749,9,50.101,21.999,0,0,0,76,0
3833,1,3029,9,50.101,21.999,0,1,0,97,0
3834,1,2251,9,50.101,21.999,0,0,1.8,64,18
3835,3,1945,10,52.89,20.777,1,0,0,78,0
3836,2,3558,10,52.166,20.967,1,0,0,75,0
3837,2,2962,10,52.166,20.967,1,0,0,92,0
3838,2,2383,10,52.166,20.967,1,0,0,71,0
3839,2,2769,10,52.166,20.967,1,0,0,61,0
3840,2,2760,10,52.166,20.967,1,0,0,70,0
3841,2,2358,10,52.166,20.967,1,0,0,95,0
3842,2,1741,10,52.166,20.967,1,0,0.5,67,4
3843,2,1520,10,52.166,20.967,1,0,7.1,84,35.5
3844,1,1900,10,50.101,21.999,1,0,0,88,0
3845,3,1558,10,52.89,20.777,1,0,0,87,0
3846,3,2628,10,52.89,20.777,1,0,0,62,0
3847,3,2396,10,52.89,20.777,1,0,0,82,0
3848,2,2060,10,52.166,20.967,1,0,0,61,0
3849,2,2329,10,52.166,20.967,1,0,1,60,2
3850,2,2953,10,52.166,20.967,1,0,0,86,0
3851,2,3297,10,52.166,20.967,1,0,0,85,0
3852,2,2789,10,52.166,20.967,1,0,0,68,0
3853,2,2521,10,52.166,20.967,1,0,0,98,0
3854,2,3033,10,52.166,20.967,1,0,8.9,73,17.8
3855,3,2793,10,52.89,20.777,1,0,0,75,0
3856,2,2593,10,52.166,20.967,1,0,0,70,0
3857,2,2111,10,52.166,20.967,1,0,0,87,0
3858,2,2528,10,52.166,20.967,1,0,0,78,0
3859,2,2777,10,52.166,20.967,1,0,0,97,0
3860,3,2639,10,52.89,20.777,1,0,0,94,0
3861,3,1991,10,52.89,20.777,1,0,0,95,0
3862,3,2849,10,52.89,20.777,1,0,0,93,0
3863,2,2181,10,52.166,20.967,1,0,0,97,0
3864,2,1991,10,52.166,20.967,1,0,0,60,0
3865,2,3208,10,52.166,20.967,1,0,0,96,0
3866,2,3165,10,52.166,20.967,1,0,0,84,0
3867,2,3919,10,52.166,20.967,1,0,0,71,0
3868,2,1137,10,52.166,20.967,1,0,4.6,84,23
3869,1,1419,10,50.101,21.999,1,0,0,79,0
3870,1,2819,10,50.101,21.999,1,0,0,60,0
3871,1,2285,10,50.101,21.999,1,0,0,71,0
3872,3,2014,10,52.89,20.777,1,0,0,75,0
3873,3,2276,10,52.89,20.777,1,0,0,95,0
3874,3,2337,10,52.89,20.777,1,0,3,76,21
3875,2,2634,10,52.166,20.967,1,0,0,62,0
3876,2,2461,10,52.166,20.967,1,0,0,66,0
3877,2,2499,10,52.166,20.967,1,0,0,85,0
3878,2,2319,10,52.166,20.967,1,0,0,92,0
3879,1,2826,10,50.101,21.999,1,0,0,91,0
3880,3,2012,10,52.89,20.777,1,0,5.1,76,10.2
3881,2,861,10,52.166,20.967,1,0,3,60,12
3882,2,2148,10,52.166,20.967,1,0,0,97,0
3883,2,4055,10,52.166,20.967,1,0,0,86,0
3884,2,2137,10,52.166,20.967,1,0,0,87,0
3885,2,1982,10,52.166,20.967,1,0,0,75,0
3886,2,2496,10,52.166,20.967,1,0,0.3,86,1.5
3887,2,2907,10,52.166,20.967,1,0,1,65,10
3888,2,3325,10,52.166,20.967,1,0,0,73,0
3889,1,2240,10,50.101,21.999,1,0,0,84,0
3890,1,1819,10,50.101,21.999,1,0,0,61,0
3891,1,1538,10,50.101,21.999,1,0,0,68,0
3892,1,2358,10,50.101,21.999,1,0,2,73,10
3893,3,2713,10,52.89,20.777,1,0,0,90,0
3894,3,1992,10,52.89,20.777,1,0,0,96,0
3895,3,1747,10,52.89,20.777,1,0,0,98,0
3896,3,2973,10,52.89,20.777,1,0,0,95,0
3897,3,3141,10,52.89,20.777,1,0,0,88,0
3898,3,3974,10,52.89,20.777,1,0,12.2,72,24.4
3899,3,2162,10,52.89,20.777,1,0,0,64,0
3900,2,2400,10,52.166,20.967,1,0,0,98,0
3901,2,3290,10,52.166,20.967,1,0,0,95,0
3902,2,2712,10,52.166,20.967,1,0,0,77,0
3903,2,2448,10,52.166,20.967,1,0,0,94,0
3904,3,2784,10,52.89,20.777,1,0,0,67,0
3905,3,3358,10,52.89,20.777,1,0,0,99,0
3906,2,3082,10,52.166,20.967,1,0,0,87,0
3907,2,2804,10,52.166,20.967,1,0,0,79,0
3908,2,2085,10,52.166,20.967,1,0,0,67,0
3909,2,2460,10,52.166,20.967,1,0,0,83,0
3910,2,3073,10,52.166,20.967,1,0,0,64,0
3911,2,2563,10,52.166,20.967,1,0,0.8,90,1.6
3912,2,3059,10,52.166,20.967,1,0,0,86,0
3913,2,2455,10,52.166,20.967,1,0,0,88,0
3914,1,1911,10,50.101,21.999,1,0,0,65,0
3915,1,1977,10,50.101,21.999,1,0,0,80,0
3918,2,2175,10,52.166,20.967,1,0,0,72,0
3919,2,96,10,52.166,20.967,1,0,4.8,89,14.4
3920,2,2668,10,52.166,20.967,1,0,0,71,0
3921,2,2366,10,52.166,20.967,1,0,0,85,0
3922,1,2299,10,50.101,21.999,1,0,0,96,0
3923,3,2105,10,52.89,20.777,1,0,0.3,96,2.4
3924,3,1938,10,52.89,20.777,1,0,1.5,69,15
3925,3,1705,10,52.89,20.777,1,0,2.3,85,9.2
3926,3,1766,10,52.89,20.777,1,0,2.5,69,20
3927,3,2347,10,52.89,20.777,1,0,0,83,0
3928,3,2815,10,52.89,20.777,1,0,0.3,93,0.9
3929,3,2601,10,52.89,20.777,1,0,0,92,0
3930,2,1965,10,52.166,20.967,1,0,0.5,87,2.5
3931,2,504,10,52.166,20.967,1,0,5.3,72,53
3932,2,2933,10,52.166,20.967,1,0,0,89,0
3934,1,1178,10,50.101,21.999,1,0,4.3,98,43
3935,3,2014,10,52.89,20.777,1,0,0,93,0
3936,3,282,10,52.89,20.777,1,0,4.3,62,43
3937,3,1839,10,52.89,20.777,1,0,4.3,83,25.8
3938,2,2784,10,52.166,20.967,1,0,0,65,0
3939,2,2632,10,52.166,20.967,1,0,0.8,98,4
3940,2,7010,10,52.166,20.967,1,0,17.3,73,51.9
3941,2,3731,10,52.166,20.967,1,0,0.3,93,3
3942,1,1428,10,50.101,21.999,1,0,0,67,0
3943,1,2914,10,50.101,21.999,1,0,0,82,0
3944,1,2307,10,50.101,21.999,1,0,0,88,0
3945,1,1764,10,50.101,21.999,1,0,1,60,5
3946,3,2062,10,52.89,20.777,1,0,0.5,82,3
3947,3,2650,10,52.89,20.777,1,0,0,96,0
3948,2,3269,10,52.166,20.967,1,0,0,97,0
3949,2,3555,10,52.166,20.967,1,0,0,82,0
3950,2,2040,10,52.166,20.967,1,0,0,66,0
3951,2,2771,10,52.166,20.967,1,0,0,66,0
3952,2,1711,10,52.166,20.967,1,0,0,71,0
3954,2,1982,10,52.166,20.967,1,0,8.1,60,48.6
3955,2,2508,10,52.166,20.967,1,0,3.6,91,18
3957,1,2813,10,50.101,21.999,1,0,0,71,0
3958,1,2535,10,50.101,21.999,1,0,0,89,0
3959,3,2259,10,52.89,20.777,1,0,0,70,0
3960,3,2410,10,52.89,20.777,1,0,0,87,0
3961,3,1910,10,52.89,20.777,1,0,2,78,2
3962,2,2662,10,52.166,20.967,1,0,0,88,0
3963,2,1741,10,52.166,20.967,1,0,0,64,0
3964,2,1876,10,52.166,20.967,1,0,0,75,0
3965,2,3122,10,52.166,20.967,1,0,0,70,0
3966,2,2714,10,52.166,20.967,1,0,0,61,0
3967,2,2736,10,52.166,20.967,1,0,0.5,79,2
3968,1,2825,10,50.101,21.999,1,0,0.3,99,2.4
3969,1,2472,10,50.101,21.999,1,0,0,85,0
3971,3,2682,10,52.89,20.777,1,0,0,69,0
3972,3,2707,10,52.89,20.777,1,0,0,90,0
3973,2,2942,10,52.166,20.967,1,0,0,73,0
3974,2,2660,10,52.166,20.967,1,0,0,93,0
3976,2,1876,10,52.166,20.967,1,0,1.5,70,10.5
3977,2,2672,10,52.166,20.967,1,0,0,98,0
3978,2,2053,10,52.166,20.967,1,0,0,84,0
3979,2,1243,10,52.166,20.967,1,0,1.5,61,6
3980,1,2922,10,50.101,21.999,1,0,0,90,0
3981,1,2666,10,50.101,21.999,1,0,0,92,0
3982,1,2963,10,50.101,21.999,1,0,5.8,94,40.6
3983,3,2584,10,52.89,20.777,1,0,13.7,60,54.8
3984,3,2496,10,52.89,20.777,1,0,0,77,0
3985,3,1906,10,52.89,20.777,1,0,0,80,0
3986,3,2779,10,52.89,20.777,1,0,0,78,0
3987,3,206,10,52.89,20.777,1,0,4.6,73,23
3988,3,1850,10,52.89,20.777,1,0,0,66,0
3989,2,2634,10,52.166,20.967,1,0,0,81,0
3990,2,3044,10,52.166,20.967,1,0,7.6,75,53.2
3991,2,2603,10,52.166,20.967,1,0,2,79,18
3992,2,2417,10,52.166,20.967,1,0,0,93,0
3993,2,2602,10,52.166,20.967,1,0,0,94,0
3994,2,2577,10,52.166,20.967,1,0,0,90,0
3995,2,1778,10,52.166,20.967,1,0,0,65,0
3996,2,2200,10,52.166,20.967,1,0,0,60,0
3998,1,2018,10,50.101,21.999,1,0,2.3,95,11.5
3999,3,1800,10,52.89,20.777,1,0,1,76,1
4000,3,2124,10,52.89,20.777,1,0,0.3,61,1.8
4001,2,2159,10,52.166,20.967,1,0,0,89,0
4002,2,1979,10,52.166,20.967,1,0,0.3,63,1.2
4003,2,2754,10,52.166,20.967,1,0,0,80,0
4004,2,3043,10,52.166,20.967,1,0,0,99,0
4005,2,1171,10,52.166,20.967,1,0,1.5,85,10.5
4006,2,3600,10,52.166,20.967,1,0,0,85,0
4007,2,2487,10,52.166,20.967,1,0,0.5,88,2.5
4008,2,2363,10,52.166,20.967,1,0,0,96,0
4009,2,899,10,52.166,20.967,1,0,3,67,18
4010,2,2436,10,52.166,20.967,1,0,0,64,0
4011,1,2252,10,50.101,21.999,1,0,0,72,0
4012,1,1504,10,50.101,21.999,1,0,0.5,89,5
4013,1,3988,10,50.101,21.999,1,0,7.9,95,63.2
4014,1,1954,10,50.101,21.999,1,0,0,83,0
4015,3,1945,10,52.89,20.777,1,0,0,91,0
4016,3,2643,10,52.89,20.777,1,0,0.5,63,1.5
4017,3,1599,10,52.89,20.777,1,0,2,78,2
4018,2,3166,10,52.166,20.967,1,0,0,68,0
4019,2,948,10,52.166,20.967,1,0,3.3,84,6.6
4020,2,2427,10,52.166,20.967,1,0,0,94,0
4021,2,898,10,52.166,20.967,1,0,2.5,63,10
4022,2,1419,10,52.166,20.967,1,0,2.3,78,20.7
4023,2,2911,10,52.166,20.967,1,0,0,75,0
4024,1,1141,10,50.101,21.999,1,0,1.8,62,3.6
4025,3,2522,10,52.89,20.777,1,0,0,65,0
4026,3,2478,10,52.89,20.777,1,0,0,99,0
4027,3,2746,10,52.89,20.777,1,0,0,64,0
4028,3,2852,10,52.89,20.777,1,0,0,71,0
4029,2,2768,10,52.166,20.967,1,0,0,67,0
4030,1,1275,10,50.101,21.999,1,0,0,69,0
4031,1,2430,10,50.101,21.999,1,0,0,90,0
4032,1,1815,10,50.101,21.999,1,0,0,92,0
4033,3,2280,10,52.89,20.777,1,0,0,67,0
4034,3,1752,10,52.89,20.777,1,0,0,65,0
4035,3,1672,10,52.89,20.777,1,0,0.5,62,2
4036,2,3197,10,52.166,20.967,1,0,0.3,87,1.2
4037,2,3328,10,52.166,20.967,1,0,0,79,0
4038,2,1945,10,52.166,20.967,1,0,0.3,90,2.1
4039,2,2951,10,52.166,20.967,1,0,0,62,0
4040,2,2467,10,52.166,20.967,1,0,2,85,14
4041,2,2945,10,52.166,20.967,1,0,0,68,0
4042,2,2492,10,52.166,20.967,1,0,0,82,0
4043,2,2170,10,52.166,20.967,1,0,0,67,0
4044,2,3429,10,52.166,20.967,1,0,0,76,0
4045,3,1433,10,52.89,20.777,1,0,1.5,86,6
4046,3,2661,10,52.89,20.777,1,0,0,78,0
4047,3,2057,10,52.89,20.777,1,0,0.8,99,4.8
4048,3,4348,10,52.89,20.777,1,0,7.1,66,7.1
4049,3,2821,10,52.89,20.777,1,0,0,98,0
4050,2,2716,10,52.166,20.967,1,0,0.5,79,4
4051,2,3090,10,52.166,20.967,1,0,11.2,67,78.4
4052,2,2066,10,52.166,20.967,1,0,0,67,0
4053,2,3312,10,52.166,20.967,1,0,28.7,94,100
4054,2,2056,10,52.166,20.967,1,0,0,81,0
4055,2,201,10,52.166,20.967,1,0,2.5,72,2.5
4056,2,1241,10,52.166,20.967,1,0,2,69,12
4057,1,2106,10,50.101,21.999,1,0,0,99,0
4058,1,2002,10,50.101,21.999,1,0,0,81,0
4060,3,2640,10,52.89,20.777,1,0,0.3,78,2.1
4061,3,2924,10,52.89,20.777,1,0,0.3,93,1.5
4062,3,2901,10,52.89,20.777,1,0,0,98,0
4063,3,7126,10,52.89,20.777,1,0,18.3,92,100
4064,2,3177,10,52.166,20.967,1,0,0,98,0
4065,2,2088,10,52.166,20.967,1,0,0,67,0
4066,2,2471,10,52.166,20.967,1,0,0,97,0
4067,2,3616,10,52.166,20.967,1,0,0,91,0
4068,2,1813,10,52.166,20.967,1,0,1,85,6
4069,2,1048,10,52.166,20.967,1,0,3,84,6
4070,1,1978,10,50.101,21.999,1,0,0,89,0
4071,1,2205,10,50.101,21.999,1,0,0,95,0
4072,1,2702,10,50.101,21.999,1,0,0,62,0
4073,3,2021,10,52.89,20.777,1,0,0,95,0
4074,3,2970,10,52.89,20.777,1,0,0,93,0
4075,3,2394,10,52.89,20.777,1,0,0,98,0
4076,3,2506,10,52.89,20.777,1,0,0,73,0
4077,3,413,10,52.89,20.777,1,0,1.5,65,12
4078,3,2258,10,52.89,20.777,1,0,0.3,63,1.2
4079,2,3257,10,52.166,20.967,1,0,0,95,0
4080,2,2481,10,52.166,20.967,1,0,0.8,91,8
4081,2,2058,10,52.166,20.967,1,0,0,96,0
4082,2,3206,10,52.166,20.967,1,0,0.3,77,0.3
4083,2,2347,10,52.166,20.967,1,0,0,96,0
4084,2,2102,10,52.166,20.967,1,0,0,63,0
4085,1,2890,10,50.101,21.999,1,0,0,73,0
4086,1,2489,10,50.101,21.999,1,0,0,79,0
4087,1,1816,10,50.101,21.999,1,0,0,66,0
4088,1,508,10,50.101,21.999,1,0,1.5,77,3
4089,1,2365,10,50.101,21.999,1,0,0,95,0
4090,1,2616,10,50.101,21.999,1,0,0.8,86,6.4
4091,1,2547,10,50.101,21.999,1,0,0,86,0
4092,2,3170,10,52.166,20.967,1,0,0,76,0
4093,2,2516,10,52.166,20.967,1,0,0,90,0
4094,2,1568,10,52.166,20.967,1,0,2,61,20
4095,2,2794,10,52.166,20.967,1,0,0,91,0
4096,2,3261,10,52.166,20.967,1,0,0,86,0
4097,2,2774,10,52.166,20.967,1,0,0.3,95,2.1
4098,2,2365,10,52.166,20.967,1,0,0,64,0
4099,1,1841,10,50.101,21.999,1,0,0,80,0
4100,1,2210,10,50.101,21.999,1,0,0,86,0
4101,1,1673,10,50.101,21.999,1,0,0,61,0
4102,1,646,10,50.101,21.999,1,0,4.3,71,21.5
4103,1,1157,10,50.101,21.999,1,0,1.5,79,3
4104,3,1219,10,52.89,20.777,1,0,0.5,84,3
4105,3,1480,10,52.89,20.777,1,0,1.8,86,18
4106,3,2413,10,52.89,20.777,1,0,1,65,10
4107,3,960,10,52.89,20.777,1,0,3,77,21
4108,2,1668,10,52.166,20.967,1,0,1.8,84,12.6
4109,2,2312,10,52.166,20.967,1,0,0,81,0
4110,2,3021,10,52.166,20.967,1,0,0.8,86,6.4
4111,2,7201,10,52.166,20.967,1,0,13.2,99,100
4113,1,1048,10,50.101,21.999,1,0,2.5,70,25
4114,1,653,10,50.101,21.999,1,0,22.6,69,100
4115,3,1500,10,52.89,20.777,1,0,0,69,0
4116,3,2180,10,52.89,20.777,1,0,0,78,0
4117,3,2636,10,52.89,20.777,1,0,0.5,90,5
4118,3,969,10,52.89,20.777,1,0,5.8,90,11.6
4119,3,592,10,52.89,20.777,1,0,5.6,80,44.8
4120,3,1719,10,52.89,20.777,1,0,1.8,99,18
4121,2,3110,10,52.166,20.967,1,0,0,95,0
4122,2,11847,10,52.166,20.967,1,0,15.2,63,60.8
4123,2,3368,10,52.166,20.967,1,0,0,82,0
4124,2,1231,10,52.166,20.967,1,0,4.3,89,30.1
4125,2,2533,10,52.166,20.967,1,0,0,78,0
4126,2,2541,10,52.166,20.967,1,0,0,98,0
4127,1,2478,10,50.101,21.999,1,0,1,96,2
4128,1,2173,10,50.101,21.999,1,0,0,60,0
4129,1,3089,10,50.101,21.999,1,0,0,61,0
4130,3,195,10,52.89,20.777,1,0,5.1,78,45.9
4131,3,2321,10,52.89,20.777,1,0,0.5,79,2.5
4132,3,2356,10,52.89,20.777,1,0,3,86,30
4133,3,2712,10,52.89,20.777,1,0,0,64,0
4134,3,2208,10,52.89,20.777,1,0,0,79,0
4135,3,2206,10,52.89,20.777,1,0,0.5,77,3
4136,2,2282,10,52.166,20.967,1,0,0,71,0
4137,2,3746,10,52.166,20.967,1,0,0,96,0
4138,2,2917,10,52.166,20.967,1,0,0,84,0
4139,2,3144,10,52.166,20.967,1,0,0,64,0
4140,2,2914,10,52.166,20.967,1,0,0,63,0
4141,2,3119,10,52.166,20.967,1,0,0,76,0
4142,2,3299,10,52.166,20.967,1,0,0,74,0
4143,2,2139,10,52.166,20.967,1,0,0,60,0
4144,1,2674,10,50.101,21.999,1,0,0,96,0
4145,3,2160,10,52.89,20.777,1,0,0,80,0
4147,3,1447,10,52.89,20.777,1,0,9.7,66,67.9
4148,2,3657,10,52.166,20.967,1,0,0,85,0
4149,2,3360,10,52.166,20.967,1,0,0,71,0
4150,2,2636,10,52.166,20.967,1,0,0,67,0
4151,2,3513,10,52.166,20.967,1,0,0,84,0
4152,2,2421,10,52.166,20.967,1,0,0,73,0
4153,2,2320,10,52.166,20.967,1,0,0,68,0
4154,2,2983,10,52.166,20.967,1,0,0.8,84,4.8
4155,1,2722,10,50.101,21.999,1,0,3.8,61,7.6
4156,1,1589,10,50.101,21.999,1,0,0.5,79,4
4157,3,7283,10,52.89,20.777,1,0,13,77,52
4158,3,2645,10,52.89,20.777,1,0,0,78,0
4159,3,1891,10,52.89,20.777,1,0,0,61,0
4160,3,168,10,52.89,20.777,1,0,2,66,18
4161,3,1189,10,52.89,20.777,1,0,5.1,88,30.6
4163,2,1907,10,52.166,20.967,1,0,0,70,0
4164,2,2645,10,52.166,20.967,1,0,0,68,0
4165,2,2533,10,52.166,20.967,1,0,0,94,0
4166,2,3468,10,52.166,20.967,1,0,1,79,4
4167,2,762,10,52.166,20.967,1,0,14.2,64,100
4168,2,2303,10,52.166,20.967,1,0,0,68,0
4169,1,8653,10,50.101,21.999,1,0,30.7,92,100
4170,1,2446,10,50.101,21.999,1,0,0,91,0
4171,3,1215,10,52.89,20.777,1,0,1,69,1
4172,3,1928,10,52.89,20.777,1,0,0,70,0
4173,3,3027,10,52.89,20.777,1,0,0.3,83,1.5
4174,2,2762,10,52.166,20.967,1,0,0,99,0
4175,2,3110,10,52.166,20.967,1,0,0,95,0
4176,2,1902,10,52.166,20.967,1,0,0,85,0
4177,2,2279,10,52.166,20.967,1,0,0,90,0
4178,2,2691,10,52.166,20.967,1,0,0,71,0
4179,2,2483,10,52.166,20.967,1,0,0,72,0
4180,1,1759,10,50.101,21.999,1,0,0,69,0
4181,1,2469,10,50.101,21.999,1,0,0.5,85,2
4182,3,2214,10,52.89,20.777,1,0,0,98,0
4183,3,2343,10,52.89,20.777,1,0,0,75,0
4184,2,1899,10,52.166,20.967,1,0,0,96,0
4185,2,2885,10,52.166,20.967,1,0,0.5,76,3.5
4186,2,2069,10,52.166,20.967,1,0,0,80,0
4187,2,3194,10,52.166,20.967,1,0,9.4,90,65.8
4188,2,1688,10,52.166,20.967,1,0,1.8,85,9
4189,2,3160,10,52.166,20.967,1,0,0,62,0
4190,2,605,10,52.166,20.967,1,0,2.5,83,7.5
4192,2,2129,10,52.166,20.967,1,0,0,86,0
